u75,m42,512,1837,berk
k12,m187,6845,1851,umut
v86,m34,5016,1896,mustafa
l12,m97,4510,1837,ali
v2,m42,6599,1951,kerem
b2,m67,2250,1935,veli
a4,m198,3956,1954,osman
b19,m43,4599,1911,mehmet
b2,m97,5440,2000,veli
b2,m12,2553,1857,veli
v86,m55,972,1950,mustafa
u75,m78,2585,1932,berk
u75,m55,3904,1985,berk
v2,m42,6599,1838,kerem
t9,m55,1402,1898,deniz
t9,m131,6399,1999,deniz
t9,m148,532,1917,deniz
b19,m131,2856,1987,mehmet
u75,m187,7486,1944,berk
t9,m12,9685,1840,deniz
b19,m12,7093,2000,mehmet
l12,m97,4510,1898,ali
k12,m12,1494,1873,umut
b2,m298,2283,1837,veli
a1,m148,976,2014,mahmut
v2,m99,7398,1961,kerem
v2,m43,1213,1834,kerem
t9,m12,9685,1883,deniz
b2,m148,9438,1945,veli
l12,m67,8862,1899,ali
l12,m97,4510,1911,ali
a4,m42,3546,1945,osman
v2,m42,6599,1868,kerem
l12,m187,2452,1970,ali
u75,m148,9258,2014,berk
u75,m12,5612,1956,berk
v2,m42,6599,1935,kerem
a4,m12,7406,2003,osman
a4,m12,7406,1961,osman
l12,m97,4510,1939,ali
t9,m55,1402,1842,deniz
b2,m198,1193,1830,veli
a4,m67,6030,1853,osman
b19,m111,4428,1834,mehmet
k12,m298,81,1908,umut
u75,m43,4750,1999,berk
a1,m99,6518,2016,mahmut
b19,m99,6921,1899,mehmet
a1,m99,6518,1857,mahmut
u75,m298,5597,1910,berk
u75,m198,832,1884,berk
v2,m187,9645,1935,kerem
u75,m12,5612,1939,berk
a1,m198,6349,1901,mahmut
a4,m43,4436,1952,osman
a4,m34,6272,1857,osman
b2,m67,2250,1910,veli
k12,m67,2546,1868,umut
b19,m131,2856,1952,mehmet
b2,m43,8130,1882,veli
l12,m42,9551,1858,ali
t9,m99,8161,1889,deniz
v2,m67,7101,1899,kerem
a4,m97,6781,2014,osman
v86,m198,970,1842,mustafa
b19,m67,8960,1877,mehmet
t9,m78,357,2014,deniz
b19,m43,4599,1818,mehmet
k12,m198,2680,1836,umut
v86,m298,8435,1967,mustafa
u75,m97,7161,1830,berk
b2,m97,5440,1812,veli
a4,m99,1851,1901,osman
b19,m99,6921,1889,mehmet
k12,m131,7345,1868,umut
l12,m198,5687,1911,ali
u75,m12,5612,1917,berk
b2,m99,5764,1944,veli
a1,m111,2138,1827,mahmut
a4,m12,7406,1987,osman
v86,m198,970,1837,mustafa
k12,m55,844,1952,umut
b19,m187,9999,1956,mehmet
b2,m43,8130,2003,veli
u75,m42,512,1840,berk
a4,m198,3956,2014,osman
t9,m111,3941,1995,deniz
k12,m99,8391,1899,umut
l12,m198,5687,1908,ali
k12,m187,6845,1936,umut
a4,m97,6781,1908,osman
l12,m198,5687,1936,ali
l12,m12,8996,1917,ali
a4,m67,6030,1858,osman
b2,m148,9438,1929,veli
u75,m55,3904,1853,berk
v86,m55,972,1985,mustafa
a4,m97,6781,1901,osman
b19,m42,9971,2013,mehmet
b19,m55,9812,1884,mehmet
u75,m55,3904,1910,berk
b19,m97,6423,1883,mehmet
v86,m34,5016,1978,mustafa
a4,m97,6781,1886,osman
a4,m298,91,1858,osman
v2,m55,7182,1908,kerem
v86,m148,476,1885,mustafa
v86,m99,533,1908,mustafa
v86,m67,7863,1962,mustafa
u75,m131,3630,1911,berk
b2,m34,6004,2019,veli
v2,m78,7360,1884,kerem
v86,m12,7874,1942,mustafa
a4,m298,91,2014,osman
t9,m298,4831,1952,deniz
v2,m97,3541,1840,kerem
u75,m42,512,1959,berk
a4,m298,91,1826,osman
b19,m97,6423,1945,mehmet
l12,m148,5398,2014,ali
t9,m67,2322,1929,deniz
v86,m111,1383,1919,mustafa
l12,m187,2452,1883,ali
b19,m67,8960,1952,mehmet
u75,m131,3630,1978,berk
k12,m99,8391,1889,umut
a1,m78,6353,1840,mahmut
v86,m148,476,1908,mustafa
b19,m298,4717,1936,mehmet
b19,m97,6423,1986,mehmet
b2,m187,6324,1826,veli
k12,m55,844,1962,umut
b19,m298,4717,1840,mehmet
v86,m78,8761,1951,mustafa
u75,m34,2647,1908,berk
a4,m198,3956,1958,osman
k12,m55,844,1965,umut
v2,m42,6599,2019,kerem
b19,m67,8960,1956,mehmet
a1,m111,2138,1899,mahmut
l12,m131,3037,1970,ali
v86,m111,1383,1851,mustafa
t9,m187,6052,1896,deniz
a1,m187,1351,1851,mahmut
b19,m131,2856,1889,mehmet
a4,m43,4436,1895,osman
b2,m298,2283,1929,veli
v2,m42,6599,1936,kerem
l12,m78,356,1826,ali
l12,m198,5687,1955,ali
b2,m187,6324,1986,veli
b19,m67,8960,2003,mehmet
a4,m148,936,1956,osman
l12,m67,8862,1898,ali
u75,m78,2585,1959,berk
k12,m42,1238,1830,umut
b2,m12,2553,1838,veli
v86,m111,1383,1936,mustafa
b19,m34,1879,1910,mehmet
b2,m97,5440,1920,veli
b19,m34,1879,1853,mehmet
l12,m99,6042,1898,ali
a4,m42,3546,1950,osman
u75,m298,5597,1935,berk
k12,m111,3461,1842,umut
v86,m97,6276,1840,mustafa
u75,m34,2647,2008,berk
k12,m198,2680,1842,umut
v2,m55,7182,2008,kerem
v2,m131,8570,1857,kerem
t9,m111,3941,1944,deniz
t9,m12,9685,1842,deniz
t9,m298,4831,1919,deniz
u75,m12,5612,2016,berk
t9,m12,9685,1936,deniz
v86,m111,1383,1884,mustafa
u75,m97,7161,1967,berk
u75,m99,7387,1958,berk
t9,m97,6355,1836,deniz
v86,m55,972,1939,mustafa
v2,m111,2874,1961,kerem
k12,m67,2546,2008,umut
t9,m43,794,1857,deniz
b19,m55,9812,1836,mehmet
v86,m42,4409,1896,mustafa
v86,m67,7863,1853,mustafa
v86,m34,5016,1827,mustafa
k12,m99,8391,1854,umut
b2,m148,9438,1932,veli
t9,m34,3067,1937,deniz
a1,m187,1351,1995,mahmut
u75,m67,3325,1992,berk
v86,m12,7874,1958,mustafa
l12,m131,3037,1868,ali
u75,m148,9258,1935,berk
a1,m198,6349,1950,mahmut
a1,m187,1351,1978,mahmut
a4,m78,4736,1851,osman
l12,m12,8996,1959,ali
k12,m99,8391,1838,umut
t9,m67,2322,1853,deniz
u75,m131,3630,1833,berk
a1,m187,1351,1854,mahmut
v86,m34,5016,1919,mustafa
v2,m148,8361,1965,kerem
u75,m148,9258,1995,berk
k12,m148,1893,1929,umut
l12,m187,2452,1812,ali
b19,m78,4679,1826,mehmet
a4,m99,1851,1854,osman
v86,m131,7440,1830,mustafa
b19,m42,9971,1882,mehmet
l12,m67,8862,1901,ali
a4,m187,4651,1964,osman
a1,m42,1156,1958,mahmut
b19,m67,8960,1935,mehmet
b2,m198,1193,1911,veli
a1,m55,3340,1937,mahmut
a1,m42,1156,1970,mahmut
t9,m198,6013,1910,deniz
b2,m131,6517,2019,veli
k12,m187,6845,1939,umut
a4,m34,6272,1837,osman
k12,m42,1238,1965,umut
k12,m111,3461,1939,umut
t9,m99,8161,1961,deniz
b19,m43,4599,1962,mehmet
a4,m97,6781,1992,osman
l12,m99,6042,2013,ali
t9,m43,794,1929,deniz
b2,m148,9438,1885,veli
v86,m42,4409,2002,mustafa
b19,m298,4717,1956,mehmet
u75,m34,2647,1895,berk
t9,m131,6399,1889,deniz
v86,m131,7440,1935,mustafa
u75,m187,7486,1985,berk
k12,m78,8069,1898,umut
b2,m12,2553,1886,veli
a1,m12,411,1978,mahmut
l12,m12,8996,1936,ali
v2,m78,7360,2008,kerem
a1,m67,2144,1958,mahmut
u75,m148,9258,2013,berk
b19,m298,4717,1883,mehmet
v86,m111,1383,1840,mustafa
v2,m99,7398,1929,kerem
u75,m97,7161,1937,berk
b19,m78,4679,1932,mehmet
k12,m78,8069,1995,umut
u75,m67,3325,1942,berk
v2,m55,7182,1920,kerem
a4,m111,1461,1851,osman
b19,m148,1843,1999,mehmet
u75,m131,3630,1908,berk
v86,m12,7874,2013,mustafa
t9,m198,6013,1978,deniz
t9,m42,4782,1858,deniz
b19,m298,4717,1812,mehmet
b19,m187,9999,1890,mehmet
v86,m187,1525,1842,mustafa
u75,m78,2585,1854,berk
t9,m43,794,1889,deniz
v86,m99,533,1827,mustafa
u75,m97,7161,1882,berk
a4,m55,8917,2002,osman
a4,m148,936,1833,osman
k12,m78,8069,1882,umut
v86,m148,476,1821,mustafa
v2,m111,2874,1946,kerem
a1,m12,411,1970,mahmut
a4,m42,3546,1840,osman
v86,m78,8761,1834,mustafa
v86,m43,3812,1999,mustafa
k12,m34,2889,1908,umut
a1,m298,3319,1885,mahmut
k12,m187,6845,1911,umut
k12,m198,2680,1919,umut
b2,m67,2250,1868,veli
v2,m111,2874,1954,kerem
b19,m99,6921,1939,mehmet
v86,m67,7863,1889,mustafa
v2,m43,1213,1999,kerem
a4,m111,1461,1920,osman
k12,m78,8069,1950,umut
b19,m12,7093,2019,mehmet
u75,m111,9951,1812,berk
a4,m97,6781,1995,osman
u75,m43,4750,1924,berk
k12,m42,1238,1885,umut
v2,m187,9645,2016,kerem
t9,m97,6355,1954,deniz
u75,m148,9258,1833,berk
a1,m99,6518,1954,mahmut
k12,m12,1494,1917,umut
l12,m67,8862,1935,ali
l12,m67,8862,1826,ali
a4,m131,4222,1937,osman
a1,m55,3340,1827,mahmut
b2,m148,9438,1936,veli
a4,m198,3956,1883,osman
v2,m99,7398,1992,kerem
t9,m111,3941,1920,deniz
a4,m148,936,1939,osman
a1,m12,411,1992,mahmut
a4,m42,3546,1962,osman
t9,m97,6355,1834,deniz
v2,m55,7182,1967,kerem
a1,m198,6349,1858,mahmut
u75,m187,7486,1833,berk
b19,m111,4428,1985,mehmet
k12,m131,7345,1937,umut
v86,m42,4409,1885,mustafa
k12,m198,2680,1987,umut
t9,m67,2322,1884,deniz
b19,m198,4169,1895,mehmet
u75,m111,9951,1908,berk
t9,m198,6013,1932,deniz
u75,m111,9951,1885,berk
b19,m131,2856,2019,mehmet
v2,m148,8361,1954,kerem
b2,m42,8758,1956,veli
k12,m187,6845,1917,umut
k12,m148,1893,1992,umut
b2,m78,7562,1935,veli
v2,m55,7182,1944,kerem
k12,m67,2546,1945,umut
v86,m198,970,1873,mustafa
b2,m131,6517,1818,veli
t9,m43,794,1962,deniz
a1,m111,2138,1854,mahmut
a4,m111,1461,1818,osman
a4,m148,936,1877,osman
l12,m97,4510,1910,ali
t9,m34,3067,1995,deniz
v2,m12,6057,1962,kerem
v2,m42,6599,1944,kerem
v2,m42,6599,1924,kerem
b19,m55,9812,1952,mehmet
l12,m43,4735,2000,ali
b2,m99,5764,1936,veli
b2,m187,6324,1858,veli
u75,m55,3904,1986,berk
b19,m198,4169,1853,mehmet
v86,m111,1383,1901,mustafa
t9,m67,2322,1945,deniz
k12,m97,7221,2013,umut
b2,m298,2283,1920,veli
l12,m43,4735,1936,ali
k12,m55,844,1946,umut
b2,m78,7562,1901,veli
b19,m111,4428,1895,mehmet
v2,m198,7287,1895,kerem
b19,m34,1879,1962,mehmet
k12,m187,6845,2002,umut
v86,m198,970,1987,mustafa
b19,m12,7093,1858,mehmet
v2,m298,24,1898,kerem
a4,m42,3546,1838,osman
t9,m42,4782,1812,deniz
k12,m148,1893,1834,umut
a4,m131,4222,1884,osman
b19,m55,9812,1868,mehmet
v2,m148,8361,1889,kerem
k12,m99,8391,1833,umut
a4,m97,6781,1987,osman
v2,m55,7182,1962,kerem
b19,m99,6921,1956,mehmet
u75,m187,7486,1917,berk
a1,m198,6349,1872,mahmut
b2,m12,2553,1827,veli
a4,m111,1461,1910,osman
a4,m111,1461,1955,osman
l12,m187,2452,1854,ali
b19,m131,2856,1890,mehmet
v2,m298,24,1950,kerem
a4,m67,6030,1958,osman
a4,m131,4222,1890,osman
a4,m131,4222,1872,osman
u75,m148,9258,1818,berk
a1,m34,3335,1944,mahmut
u75,m148,9258,2016,berk
v86,m34,5016,1818,mustafa
t9,m97,6355,1840,deniz
t9,m198,6013,1826,deniz
t9,m187,6052,1889,deniz
u75,m43,4750,1901,berk
l12,m198,5687,1842,ali
b19,m148,1843,1899,mehmet
v86,m12,7874,2008,mustafa
t9,m148,532,1836,deniz
l12,m111,1422,1910,ali
b19,m298,4717,1890,mehmet
a4,m97,6781,1917,osman
a1,m55,3340,1929,mahmut
u75,m34,2647,1884,berk
b2,m99,5764,1951,veli
b2,m187,6324,1951,veli
t9,m198,6013,1854,deniz
k12,m42,1238,1939,umut
a4,m78,4736,1883,osman
v86,m78,8761,1946,mustafa
t9,m34,3067,1958,deniz
u75,m111,9951,1838,berk
a4,m67,6030,1890,osman
b19,m67,8960,1985,mehmet
b2,m43,8130,1901,veli
v86,m78,8761,1827,mustafa
k12,m131,7345,1834,umut
t9,m148,532,1958,deniz
v2,m78,7360,1917,kerem
u75,m78,2585,1812,berk
u75,m78,2585,1868,berk
v2,m298,24,1908,kerem
a1,m111,2138,1896,mahmut
k12,m34,2889,1830,umut
u75,m42,512,1917,berk
t9,m34,3067,1833,deniz
a1,m34,3335,1851,mahmut
b19,m111,4428,1833,mehmet
a4,m131,4222,1939,osman
v2,m298,24,1924,kerem
a1,m42,1156,1920,mahmut
t9,m148,532,1967,deniz
a4,m198,3956,1961,osman
k12,m78,8069,1821,umut
b19,m111,4428,2014,mehmet
b2,m67,2250,1950,veli
v2,m12,6057,1942,kerem
b2,m99,5764,1965,veli
b2,m34,6004,1821,veli
l12,m187,2452,1901,ali
l12,m131,3037,1936,ali
v86,m42,4409,1830,mustafa
b19,m67,8960,1986,mehmet
b19,m67,8960,1830,mehmet
b2,m12,2553,1830,veli
u75,m12,5612,1992,berk
a1,m298,3319,1961,mahmut
l12,m34,3269,1840,ali
k12,m43,5972,1999,umut
b19,m97,6423,1837,mehmet
a4,m187,4651,1937,osman
b19,m42,9971,1886,mehmet
l12,m78,356,2014,ali
a4,m131,4222,1873,osman
v2,m131,8570,1812,kerem
b2,m198,1193,1868,veli
a4,m12,7406,1889,osman
a1,m111,2138,1951,mahmut
v86,m148,476,2008,mustafa
b2,m298,2283,1812,veli
b2,m43,8130,1986,veli
l12,m43,4735,1877,ali
b19,m187,9999,1950,mehmet
u75,m198,832,1882,berk
b19,m298,4717,1920,mehmet
k12,m198,2680,1885,umut
v86,m34,5016,1935,mustafa
a1,m298,3319,1995,mahmut
b2,m148,9438,1812,veli
t9,m99,8161,1851,deniz
l12,m111,1422,1812,ali
b2,m43,8130,1885,veli
v2,m187,9645,1889,kerem
t9,m111,3941,1812,deniz
l12,m78,356,1911,ali
v2,m148,8361,1946,kerem
l12,m78,356,1955,ali
b19,m67,8960,1840,mehmet
a1,m198,6349,2019,mahmut
b19,m99,6921,1842,mehmet
k12,m78,8069,1910,umut
b2,m198,1193,1920,veli
v86,m34,5016,2003,mustafa
a4,m148,936,1886,osman
l12,m99,6042,1840,ali
b19,m198,4169,1955,mehmet
v86,m187,1525,2013,mustafa
l12,m43,4735,1958,ali
a1,m78,6353,1826,mahmut
b19,m43,4599,1842,mehmet
v2,m12,6057,1959,kerem
t9,m198,6013,1851,deniz
k12,m12,1494,1958,umut
v86,m78,8761,1970,mustafa
u75,m34,2647,2002,berk
a1,m111,2138,1842,mahmut
t9,m198,6013,1833,deniz
b19,m187,9999,1955,mehmet
a1,m111,2138,1821,mahmut
a4,m198,3956,1942,osman
k12,m42,1238,1901,umut
l12,m97,4510,2019,ali
k12,m298,81,1950,umut
v86,m97,6276,1908,mustafa
t9,m78,357,1999,deniz
k12,m12,1494,1946,umut
l12,m67,8862,2008,ali
l12,m97,4510,1946,ali
k12,m43,5972,1826,umut
b2,m198,1193,1965,veli
l12,m131,3037,1944,ali
l12,m78,356,1961,ali
a1,m97,271,2003,mahmut
u75,m187,7486,1986,berk
t9,m42,4782,1830,deniz
b19,m111,4428,1851,mehmet
l12,m12,8996,1826,ali
l12,m298,6507,2016,ali
a4,m34,6272,1959,osman
v2,m187,9645,1951,kerem
v2,m34,3802,1868,kerem
b19,m55,9812,2013,mehmet
v86,m67,7863,1986,mustafa
a1,m12,411,1899,mahmut
t9,m42,4782,1965,deniz
b19,m298,4717,1884,mehmet
a1,m99,6518,1834,mahmut
a1,m12,411,1883,mahmut
l12,m67,8862,1884,ali
a4,m43,4436,1954,osman
u75,m187,7486,2002,berk
a4,m12,7406,1838,osman
v86,m43,3812,1911,mustafa
v2,m131,8570,1818,kerem
v86,m198,970,1830,mustafa
a1,m97,271,2014,mahmut
v86,m12,7874,1838,mustafa
t9,m78,357,1950,deniz
a4,m131,4222,1901,osman
v2,m187,9645,1961,kerem
v2,m111,2874,1821,kerem
a4,m78,4736,1942,osman
u75,m99,7387,2000,berk
a1,m187,1351,1936,mahmut
t9,m99,8161,1837,deniz
v2,m34,3802,1999,kerem
v86,m99,533,2013,mustafa
a4,m97,6781,1884,osman
u75,m97,7161,1946,berk
a1,m97,271,1889,mahmut
u75,m12,5612,1919,berk
k12,m43,5972,1858,umut
b2,m55,5009,1812,veli
v2,m97,3541,1950,kerem
a1,m97,271,1886,mahmut
t9,m298,4831,1834,deniz
u75,m198,832,1812,berk
l12,m187,2452,1837,ali
a1,m148,976,1946,mahmut
t9,m187,6052,2014,deniz
a1,m12,411,1890,mahmut
t9,m42,4782,1838,deniz
b19,m131,2856,1898,mehmet
k12,m97,7221,1826,umut
b2,m12,2553,1818,veli
b2,m34,6004,1978,veli
v86,m97,6276,1896,mustafa
a4,m55,8917,1901,osman
a1,m148,976,1932,mahmut
a1,m198,6349,1995,mahmut
v86,m42,4409,1978,mustafa
a4,m42,3546,1919,osman
a1,m42,1156,1932,mahmut
v86,m67,7863,1818,mustafa
a1,m99,6518,2019,mahmut
a4,m131,4222,1898,osman
a4,m198,3956,1962,osman
u75,m198,832,1986,berk
b2,m55,5009,1956,veli
a4,m99,1851,1999,osman
b2,m131,6517,1884,veli
b19,m111,4428,1946,mehmet
t9,m12,9685,1854,deniz
k12,m111,3461,2008,umut
b19,m34,1879,1942,mehmet
b19,m148,1843,1830,mehmet
t9,m148,532,1924,deniz
v2,m67,7101,1882,kerem
v2,m148,8361,1858,kerem
u75,m298,5597,1827,berk
b2,m43,8130,1890,veli
l12,m131,3037,1946,ali
l12,m187,2452,1937,ali
k12,m34,2889,1836,umut
v2,m148,8361,1942,kerem
k12,m78,8069,1965,umut
t9,m67,2322,1908,deniz
v86,m187,1525,2008,mustafa
t9,m42,4782,1857,deniz
t9,m34,3067,1851,deniz
v2,m111,2874,2019,kerem
k12,m42,1238,1946,umut
u75,m131,3630,1932,berk
v2,m131,8570,1958,kerem
t9,m99,8161,1992,deniz
k12,m148,1893,1995,umut
b19,m148,1843,2002,mehmet
b2,m97,5440,1937,veli
t9,m148,532,1908,deniz
a1,m198,6349,1959,mahmut
v86,m187,1525,1886,mustafa
v2,m131,8570,1917,kerem
b19,m78,4679,1899,mehmet
a4,m131,4222,1812,osman
v2,m187,9645,1896,kerem
u75,m131,3630,1836,berk
b19,m12,7093,1884,mehmet
u75,m78,2585,1992,berk
t9,m187,6052,1842,deniz
v2,m97,3541,1962,kerem
u75,m148,9258,1985,berk
l12,m148,5398,1992,ali
l12,m43,4735,1992,ali
b19,m55,9812,1956,mehmet
a1,m78,6353,1962,mahmut
a1,m67,2144,2003,mahmut
v86,m34,5016,1877,mustafa
b19,m67,8960,1964,mehmet
b2,m298,2283,1836,veli
k12,m42,1238,1958,umut
v2,m34,3802,2000,kerem
t9,m111,3941,1929,deniz
u75,m34,2647,1854,berk
l12,m198,5687,1986,ali
u75,m67,3325,1896,berk
v2,m43,1213,1895,kerem
a1,m187,1351,1884,mahmut
l12,m99,6042,2019,ali
b19,m55,9812,2008,mehmet
l12,m187,2452,1834,ali
k12,m148,1893,1919,umut
t9,m148,532,2002,deniz
l12,m67,8862,1999,ali
b19,m55,9812,1911,mehmet
l12,m148,5398,1920,ali
l12,m131,3037,1890,ali
v86,m12,7874,2019,mustafa
a4,m42,3546,1986,osman
u75,m111,9951,1924,berk
b19,m298,4717,1987,mehmet
b19,m34,1879,1939,mehmet
b19,m298,4717,1901,mehmet
b19,m298,4717,1854,mehmet
v2,m42,6599,1885,kerem
t9,m67,2322,1873,deniz
b2,m298,2283,1884,veli
l12,m55,3786,1955,ali
u75,m12,5612,1955,berk
v2,m298,24,1840,kerem
t9,m97,6355,1883,deniz
k12,m67,2546,1812,umut
k12,m131,7345,2013,umut
a4,m34,6272,1932,osman
k12,m42,1238,1999,umut
k12,m43,5972,1883,umut
v86,m148,476,1985,mustafa
k12,m43,5972,1834,umut
b19,m55,9812,1842,mehmet
a4,m298,91,1942,osman
v86,m298,8435,1939,mustafa
l12,m12,8996,1896,ali
l12,m42,9551,1967,ali
b19,m111,4428,1929,mehmet
l12,m43,4735,1924,ali
t9,m12,9685,1961,deniz
l12,m78,356,1920,ali
v86,m187,1525,1920,mustafa
t9,m55,1402,1987,deniz
v86,m99,533,2014,mustafa
a4,m97,6781,1939,osman
k12,m97,7221,1932,umut
v86,m131,7440,1872,mustafa
u75,m42,512,1955,berk
b19,m42,9971,1946,mehmet
v2,m97,3541,1899,kerem
l12,m99,6042,1959,ali
b2,m187,6324,1911,veli
k12,m78,8069,1827,umut
v2,m298,24,1901,kerem
u75,m99,7387,1836,berk
t9,m131,6399,1962,deniz
a1,m148,976,1899,mahmut
v2,m187,9645,1858,kerem
v86,m298,8435,1920,mustafa
l12,m12,8996,1911,ali
a1,m12,411,1826,mahmut
u75,m55,3904,1833,berk
v2,m298,24,1812,kerem
b19,m99,6921,1967,mehmet
t9,m55,1402,1851,deniz
l12,m99,6042,2008,ali
b19,m67,8960,1987,mehmet
u75,m34,2647,1890,berk
l12,m187,2452,1826,ali
v86,m187,1525,1967,mustafa
k12,m298,81,1890,umut
t9,m111,3941,1901,deniz
a4,m99,1851,1956,osman
a4,m34,6272,1898,osman
u75,m67,3325,1899,berk
a1,m43,1143,1812,mahmut
b2,m99,5764,1987,veli
l12,m131,3037,1883,ali
l12,m12,8996,1838,ali
b19,m55,9812,2016,mehmet
l12,m34,3269,1842,ali
b2,m42,8758,1884,veli
u75,m131,3630,1970,berk
t9,m97,6355,1986,deniz
a4,m99,1851,1872,osman
u75,m78,2585,1826,berk
b19,m55,9812,1840,mehmet
t9,m97,6355,1890,deniz
b2,m131,6517,1961,veli
b19,m42,9971,1987,mehmet
v86,m34,5016,1945,mustafa
a1,m111,2138,2013,mahmut
b2,m67,2250,1956,veli
k12,m131,7345,1908,umut
u75,m111,9951,1895,berk
a1,m34,3335,1924,mahmut
v2,m148,8361,1834,kerem
v2,m97,3541,1995,kerem
u75,m78,2585,1842,berk
b19,m131,2856,1884,mehmet
v86,m12,7874,1935,mustafa
l12,m148,5398,1946,ali
a1,m198,6349,1840,mahmut
a1,m67,2144,1812,mahmut
a1,m131,7329,1836,mahmut
b19,m131,2856,1992,mehmet
l12,m198,5687,1872,ali
t9,m67,2322,1872,deniz
v86,m42,4409,1818,mustafa
l12,m111,1422,1999,ali
t9,m97,6355,2019,deniz
t9,m78,357,1951,deniz
k12,m148,1893,1917,umut
b2,m131,6517,1877,veli
a1,m148,976,1842,mahmut
v86,m42,4409,1901,mustafa
k12,m34,2889,1895,umut
b19,m12,7093,1851,mehmet
a4,m78,4736,1935,osman
l12,m97,4510,1964,ali
a4,m67,6030,1962,osman
u75,m111,9951,1958,berk
l12,m55,3786,2016,ali
k12,m198,2680,1967,umut
t9,m34,3067,1872,deniz
a1,m148,976,1896,mahmut
b19,m111,4428,1995,mehmet
b2,m198,1193,1932,veli
u75,m55,3904,1890,berk
v2,m99,7398,1851,kerem
b19,m78,4679,1818,mehmet
l12,m111,1422,1898,ali
a1,m298,3319,1942,mahmut
t9,m34,3067,1889,deniz
a1,m55,3340,1873,mahmut
v2,m43,1213,1955,kerem
u75,m97,7161,1917,berk
b2,m97,5440,1939,veli
v86,m148,476,1896,mustafa
v86,m131,7440,1885,mustafa
k12,m78,8069,1978,umut
t9,m298,4831,2000,deniz
b19,m78,4679,2002,mehmet
t9,m97,6355,2000,deniz
t9,m187,6052,1929,deniz
a4,m55,8917,1840,osman
b2,m42,8758,1995,veli
b2,m34,6004,1886,veli
a1,m187,1351,1818,mahmut
v86,m55,972,1883,mustafa
u75,m148,9258,1920,berk
l12,m55,3786,1826,ali
a4,m12,7406,1950,osman
l12,m99,6042,1854,ali
v86,m148,476,1889,mustafa
b2,m298,2283,1935,veli
v86,m67,7863,1965,mustafa
a1,m55,3340,1896,mahmut
b2,m99,5764,1985,veli
b2,m97,5440,1838,veli
v2,m99,7398,1827,kerem
a1,m67,2144,1956,mahmut
a4,m131,4222,1956,osman
b19,m67,8960,1858,mehmet
u75,m12,5612,1812,berk
b19,m55,9812,1898,mehmet
a1,m34,3335,1951,mahmut
k12,m42,1238,1898,umut
b19,m148,1843,1821,mehmet
b2,m55,5009,1821,veli
a1,m42,1156,1985,mahmut
v86,m42,4409,1872,mustafa
a4,m97,6781,1812,osman
u75,m34,2647,1885,berk
b2,m111,4680,1858,veli
a1,m97,271,1836,mahmut
b19,m187,9999,1954,mehmet
l12,m148,5398,2016,ali
b2,m131,6517,1964,veli
b2,m187,6324,1970,veli
v86,m99,533,1840,mustafa
l12,m99,6042,1964,ali
b2,m97,5440,1908,veli
v2,m43,1213,1838,kerem
l12,m67,8862,2014,ali
t9,m55,1402,2013,deniz
u75,m111,9951,1842,berk
v86,m42,4409,1946,mustafa
v86,m187,1525,1929,mustafa
k12,m97,7221,1854,umut
b19,m198,4169,1868,mehmet
t9,m97,6355,1967,deniz
l12,m198,5687,1959,ali
b19,m12,7093,2008,mehmet
a4,m43,4436,1919,osman
v2,m43,1213,1932,kerem
k12,m111,3461,1995,umut
a1,m198,6349,1919,mahmut
v2,m131,8570,1967,kerem
b19,m148,1843,1885,mehmet
b19,m42,9971,1872,mehmet
b19,m78,4679,1886,mehmet
u75,m148,9258,1959,berk
t9,m198,6013,1858,deniz
b2,m148,9438,1837,veli
b19,m42,9971,1985,mehmet
a1,m187,1351,1920,mahmut
v86,m97,6276,1951,mustafa
u75,m198,832,1898,berk
u75,m111,9951,1886,berk
b2,m34,6004,1833,veli
a4,m187,4651,1946,osman
b2,m99,5764,1896,veli
t9,m42,4782,1964,deniz
t9,m34,3067,1970,deniz
u75,m43,4750,1899,berk
v86,m12,7874,1955,mustafa
v86,m78,8761,1889,mustafa
b19,m111,4428,1964,mehmet
a1,m298,3319,1896,mahmut
v2,m42,6599,1899,kerem
v2,m198,7287,1854,kerem
a4,m55,8917,2000,osman
a4,m55,8917,2008,osman
t9,m78,357,1978,deniz
b19,m187,9999,1854,mehmet
t9,m111,3941,1873,deniz
t9,m131,6399,1917,deniz
v86,m131,7440,2016,mustafa
t9,m198,6013,1821,deniz
k12,m78,8069,1967,umut
v2,m12,6057,1868,kerem
v86,m43,3812,1958,mustafa
b2,m187,6324,1837,veli
b2,m187,6324,2013,veli
v2,m55,7182,1985,kerem
t9,m99,8161,1924,deniz
v86,m12,7874,1924,mustafa
v86,m43,3812,1889,mustafa
b2,m111,4680,1958,veli
l12,m111,1422,2008,ali
k12,m148,1893,1924,umut
v86,m67,7863,2014,mustafa
k12,m97,7221,1898,umut
l12,m55,3786,1987,ali
v86,m187,1525,2003,mustafa
u75,m55,3904,1837,berk
v86,m187,1525,1857,mustafa
v2,m78,7360,2014,kerem
b19,m34,1879,1917,mehmet
b2,m148,9438,2000,veli
a4,m34,6272,1929,osman
u75,m187,7486,1886,berk
t9,m198,6013,2016,deniz
a1,m12,411,1877,mahmut
a4,m55,8917,1896,osman
l12,m298,6507,1937,ali
t9,m131,6399,1946,deniz
a4,m12,7406,1932,osman
b2,m298,2283,1830,veli
t9,m43,794,1924,deniz
a4,m55,8917,2003,osman
v2,m43,1213,1890,kerem
